Electrolyzer_Capacity_MW,Battery_Capacity_MWh,Battery_Power_MW,H2_Storage_Capacity_kg,H2_Constant_Sales_Rate_kg_hr,pIES_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pAuxiliary_MW,H2_Storage_Level_kg,H2_from_Storage_kg_hr,H2_to_Storage_Input_kg_hr,"Electrolyzer_Status(0=off,1=on)","Electrolyzer_Startup(0=no,1=yes)","Electrolyzer_Shutdown(0=no,1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,Battery_SOC_MWh,Battery_Charge_MW,Battery_Discharge_MW,Battery_Charge_Binary,Battery_Discharge_Binary,pGridPurchase_MW,pGridSale_MW,NSR_Electrolyzer_Bid_MW,SR_Electrolyzer_Bid_MW,ThirtyMin_Electrolyzer_Bid_MW,NSR_Battery_Bid_MW,SR_Battery_Bid_MW,ThirtyMin_Battery_Bid_MW,NSR_Turbine_Bid_MW,SR_Turbine_Bid_MW,ThirtyMin_Turbine_Bid_MW,Total_NSR_Bid_MW,Total_SR_Bid_MW,Total_ThirtyMin_Bid_MW,NSR_Electrolyzer_Deployed_MW,SR_Electrolyzer_Deployed_MW,ThirtyMin_Electrolyzer_Deployed_MW,NSR_Battery_Deployed_MW,SR_Battery_Deployed_MW,ThirtyMin_Battery_Deployed_MW,NSR_Turbine_Deployed_MW,SR_Turbine_Deployed_MW,ThirtyMin_Turbine_Deployed_MW,EnergyPrice_LMP_USDperMWh,p_Spin10_ISONE,loc_Spin10_ISONE,winning_rate_Spin10_ISONE,deploy_factor_Spin10_ISONE,p_NSpin10_ISONE,loc_NSpin10_ISONE,winning_rate_NSpin10_ISONE,deploy_factor_NSpin10_ISONE,p_OR30_ISONE,loc_OR30_ISONE,winning_rate_OR30_ISONE,deploy_factor_OR30_ISONE,Revenue_Energy_USD,Revenue_Hydrogen_Sales_USD,Revenue_Hydrogen_Subsidy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_VOM_Battery_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_Fuel_NPP_USD,Cost_Fixed_OM_NPP_USD,Cost_HourlyOpex_NPP_USD,Cost_HourlyOpex_H2_Battery_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9648.5788,0.0,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,150.0,0.0,0.0,0.0,0.0,0.0,12.7883,0.0,0.0,162.7883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0157,5.442,0.0,0.4603,0.0,0.0,0.0,0.1487,0.0,0.0,0.0,0.1499,0.0,36832.1243,0.0,14230.3433,14230.3433,407.7771,51470.2447,897.1117,1380.0,0.0,142.3034,0.0,47.4345,0.0,9099.0,23890.0685,33886.1802,1569.7379,35455.9181,16014.3266
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9660.8989,4543.5336,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.954,0.0,0.0,0.4594,0.0,0.0,0.0,0.1128,0.0,0.0,0.0,0.2537,0.0,23589.1652,13630.6008,14230.3433,27860.9441,0.0,51450.1093,897.1117,1380.0,0.0,142.3034,0.0,92.8698,0.0,9099.0,23890.0685,33886.1802,1615.1732,35501.3534,15948.7559
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9673.2189,4543.5336,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1694,0.0,0.0,0.4622,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.2009,0.0,19570.4073,13630.6008,14230.3433,27860.9441,0.0,47431.3514,897.1117,1380.0,0.0,142.3034,0.0,92.8698,0.0,9099.0,23890.0685,33886.1802,1615.1732,35501.3534,11929.998
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9685.5389,4543.5336,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6744,0.0,0.0,0.4795,0.0,0.0,0.0,0.1755,0.0,0.0,0.0,0.359,0.0,19226.5458,13630.6008,14230.3433,27860.9441,0.0,47087.4898,897.1117,1380.0,0.0,142.3034,0.0,92.8698,0.0,9099.0,23890.0685,33886.1802,1615.1732,35501.3534,11586.1364
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9697.859,4543.5336,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7947,0.0,0.0,0.2877,0.0,0.0,0.0,0.1438,0.0,0.0,0.0,0.1881,0.0,18615.383,13630.6008,14230.3433,27860.9441,0.0,46476.3271,897.1117,1380.0,0.0,142.3034,0.0,92.8698,0.0,9099.0,23890.0685,33886.1802,1615.1732,35501.3534,10974.9737
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9710.179,4543.5336,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4195,0.0,0.0,0.4347,0.0,0.0,0.0,0.1147,0.0,0.0,0.0,0.2548,0.0,18354.6819,13630.6008,14230.3433,27860.9441,0.0,46215.6259,897.1117,1380.0,0.0,142.3034,0.0,92.8698,0.0,9099.0,23890.0685,33886.1802,1615.1732,35501.3534,10714.2725
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9722.4991,4543.5336,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6437,0.0,0.0,0.3938,0.0,0.0,0.0,0.2622,0.0,0.0,0.0,0.362,0.0,18510.4426,13630.6008,14230.3433,27860.9441,0.0,46371.3866,897.1117,1380.0,0.0,142.3034,0.0,92.8698,0.0,9099.0,23890.0685,33886.1802,1615.1732,35501.3534,10870.0332
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9734.8191,4543.5336,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4948,0.0,0.0,0.4627,0.0,0.0,0.0,0.1209,0.0,0.0,0.0,0.3924,0.0,17017.5159,13630.6008,14230.3433,27860.9441,0.0,44878.46,897.1117,1380.0,0.0,142.3034,0.0,92.8698,0.0,9099.0,23890.0685,33886.1802,1615.1732,35501.3534,9377.1066
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9747.1392,4543.5336,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5993,0.0,0.0,0.2923,0.0,0.0,0.0,0.1047,0.0,0.0,0.0,0.3392,0.0,17090.1162,13630.6008,14230.3433,27860.9441,0.0,44951.0603,897.1117,1380.0,0.0,142.3034,0.0,92.8698,0.0,9099.0,23890.0685,33886.1802,1615.1732,35501.3534,9449.7069
200.0,0.0,0.0,22271.3766,4543.5336,694.7399,897.1117,2662.0524,200.0,200.0,4743.4478,37.9476,2.3717,9759.4592,4543.5336,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,1.0,-0.0,0.0,694.7399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7802,0.0,0.0,0.4237,0.0,0.0,0.0,0.1078,0.0,0.0,0.0,0.1969,0.0,17910.4999,13630.6008,14230.3433,27860.9441,0.0,45771.444,897.1117,1380.0,0.0,142.3034,0.0,92.8698,0.0,9099.0,23890.0685,33886.1802,1615.1732,35501.3534,10270.0906
