Electrolyzer_Capacity_MW,Battery_Capacity_MWh,Battery_Power_MW,H2_Storage_Capacity_kg,H2_Constant_Sales_Rate_kg_hr,pIES_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pAuxiliary_MW,H2_Storage_Level_kg,H2_from_Storage_kg_hr,H2_to_Storage_Input_kg_hr,"Electrolyzer_Status(0=off,1=on)","Electrolyzer_Startup(0=no,1=yes)","Electrolyzer_Shutdown(0=no,1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,Battery_SOC_MWh,Battery_Charge_MW,Battery_Discharge_MW,Battery_Charge_Binary,Battery_Discharge_Binary,pGridPurchase_MW,pGridSale_MW,NSR_Electrolyzer_Bid_MW,RegDown_Electrolyzer_Bid_MW,RegUp_Electrolyzer_Bid_MW,SR_Electrolyzer_Bid_MW,ThirtyMin_Electrolyzer_Bid_MW,NSR_Battery_Bid_MW,RegDown_Battery_Bid_MW,RegUp_Battery_Bid_MW,SR_Battery_Bid_MW,ThirtyMin_Battery_Bid_MW,NSR_Turbine_Bid_MW,RegDown_Turbine_Bid_MW,RegUp_Turbine_Bid_MW,SR_Turbine_Bid_MW,ThirtyMin_Turbine_Bid_MW,Total_NSR_Bid_MW,Total_RegDown_Bid_MW,Total_RegUp_Bid_MW,Total_SR_Bid_MW,Total_ThirtyMin_Bid_MW,NSR_Electrolyzer_Deployed_MW,RegDown_Electrolyzer_Deployed_MW,RegUp_Electrolyzer_Deployed_MW,SR_Electrolyzer_Deployed_MW,ThirtyMin_Electrolyzer_Deployed_MW,NSR_Battery_Deployed_MW,RegDown_Battery_Deployed_MW,RegUp_Battery_Deployed_MW,SR_Battery_Deployed_MW,ThirtyMin_Battery_Deployed_MW,NSR_Turbine_Deployed_MW,RegDown_Turbine_Deployed_MW,RegUp_Turbine_Deployed_MW,SR_Turbine_Deployed_MW,ThirtyMin_Turbine_Deployed_MW,EnergyPrice_LMP_USDperMWh,p_RegUp_NYISO,loc_RegUp_NYISO,winning_rate_RegUp_NYISO,mileage_factor_RegUp_NYISO,performance_factor_RegUp_NYISO,deploy_factor_RegUp_NYISO,p_RegDown_NYISO,loc_RegDown_NYISO,winning_rate_RegDown_NYISO,mileage_factor_RegDown_NYISO,performance_factor_RegDown_NYISO,deploy_factor_RegDown_NYISO,p_Spin10_NYISO,loc_Spin10_NYISO,winning_rate_Spin10_NYISO,deploy_factor_Spin10_NYISO,p_NSpin10_NYISO,loc_NSpin10_NYISO,winning_rate_NSpin10_NYISO,deploy_factor_NSpin10_NYISO,p_Res30_NYISO,loc_Res30_NYISO,winning_rate_Res30_NYISO,deploy_factor_Res30_NYISO,Revenue_Energy_USD,Revenue_Hydrogen_Sales_USD,Revenue_Hydrogen_Subsidy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_VOM_Battery_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_Fuel_NPP_USD,Cost_Fixed_OM_NPP_USD,Cost_HourlyOpex_NPP_USD,Cost_HourlyOpex_H2_Battery_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9648.5789,0.0,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4748,7.307,0.0,0.75,11.3757,0.9343,0.5373,7.307,0.0,0.75,11.3757,0.9343,0.0969,4.965,0.0,0.2763,0.0,4.601,0.0,0.2187,0.0,4.145,0.0,0.356,0.0,25690.0456,0.0,14230.3436,14230.3436,366.2114,40286.6006,870.0827,1380.0,0.0,142.3034,0.0,47.4345,0.0,8833.0,23191.6667,32894.7493,1569.7379,34464.4873,5822.1133
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9683.8781,4521.0141,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4774,7.307,0.0,0.9036,13.7467,0.9781,0.5558,7.307,0.0,0.9036,13.7467,0.9781,0.1157,4.965,0.0,0.4041,0.0,4.601,0.0,0.2045,0.0,4.145,0.0,0.2108,0.0,25691.7816,13563.0423,14230.3436,27793.3859,475.4909,53960.6585,870.0827,1380.0,0.0,142.3034,0.0,92.6446,0.0,8833.0,23191.6667,32894.7493,1614.9481,34509.6974,19450.9611
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9719.1773,4521.0141,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1062,7.307,0.0,0.7477,12.967,0.9348,0.5705,7.307,0.0,0.7477,12.967,0.9348,0.1296,4.965,0.0,0.4163,0.0,4.601,0.0,0.154,0.0,4.145,0.0,0.2102,0.0,24108.5054,13563.0423,14230.3436,27793.3859,454.4636,52356.3549,870.0827,1380.0,0.0,142.3034,0.0,92.6446,0.0,8833.0,23191.6667,32894.7493,1614.9481,34509.6974,17846.6575
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9754.4765,4521.0141,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3587,3.0,0.0,0.9531,11.3636,0.9476,0.5912,3.0,0.0,0.9531,11.3636,0.9476,0.1503,2.485,0.0,0.4546,0.0,2.485,0.0,0.2474,0.0,2.485,0.0,0.3419,0.0,23609.3914,13563.0423,14230.3436,27793.3859,245.0367,51647.8141,870.0827,1380.0,0.0,142.3034,0.0,92.6446,0.0,8833.0,23191.6667,32894.7493,1614.9481,34509.6974,17138.1167
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9789.7758,4521.0141,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0096,3.0,0.0,0.8762,14.471,0.9589,0.6059,3.0,0.0,0.8762,14.471,0.9589,0.165,2.485,0.0,0.4768,0.0,2.485,0.0,0.2397,0.0,2.485,0.0,0.1047,0.0,22040.8716,13563.0423,14230.3436,27793.3859,247.2133,50081.4708,870.0827,1380.0,0.0,142.3034,0.0,92.6446,0.0,8833.0,23191.6667,32894.7493,1614.9481,34509.6974,15571.7734
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9825.075,4521.0141,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.554,4.59,0.0,0.7082,13.3176,0.9208,0.6186,4.59,0.0,0.7082,13.3176,0.9208,0.1781,2.53,0.0,0.3246,0.0,2.53,0.0,0.1776,0.0,2.53,0.0,0.2744,0.0,23072.0844,13563.0423,14230.3436,27793.3859,209.1151,51074.5855,870.0827,1380.0,0.0,142.3034,0.0,92.6446,0.0,8833.0,23191.6667,32894.7493,1614.9481,34509.6974,16564.8881
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9860.3742,4521.0141,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2823,6.34,0.0,0.7807,14.3575,1.0,0.6372,6.34,0.0,0.7807,14.3575,1.0,0.1971,2.503,0.0,0.2128,0.0,2.503,0.0,0.2999,0.0,2.503,0.0,0.3325,0.0,22890.6674,13563.0423,14230.3436,27793.3859,255.679,50939.7323,870.0827,1380.0,0.0,142.3034,0.0,92.6446,0.0,8833.0,23191.6667,32894.7493,1614.9481,34509.6974,16430.0349
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9895.6734,4521.0141,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4515,5.5,0.0,0.712,12.5473,0.9174,0.6356,5.5,0.0,0.712,12.5473,0.9174,0.1956,4.0,0.0,0.4283,0.0,4.0,0.0,0.2194,0.0,4.0,0.0,0.141,0.0,19665.0893,13563.0423,14230.3436,27793.3859,360.498,47818.9732,870.0827,1380.0,0.0,142.3034,0.0,92.6446,0.0,8833.0,23191.6667,32894.7493,1614.9481,34509.6974,13309.2758
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9930.9726,4521.0141,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4964,5.5,0.0,0.7429,11.6824,0.9206,0.6333,5.5,0.0,0.7429,11.6824,0.9206,0.1933,4.2,0.0,0.2081,0.0,4.2,0.0,0.1484,0.0,4.2,0.0,0.1957,0.0,21030.4914,13563.0423,14230.3436,27793.3859,239.1136,49062.9909,870.0827,1380.0,0.0,142.3034,0.0,92.6446,0.0,8833.0,23191.6667,32894.7493,1614.9481,34509.6974,14553.2935
200.0,0.0,0.0,35035.5228,4521.0141,667.711,870.0827,2498.0524,200.0,200.0,4743.4479,37.9476,2.3717,9966.2718,4521.0141,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5257,5.0,0.0,0.7984,12.0788,0.9351,0.6363,5.0,0.0,0.7984,12.0788,0.9351,0.1961,4.0,0.0,0.4238,0.0,4.0,0.0,0.2162,0.0,4.0,0.0,0.1533,0.0,22385.4773,13563.0423,14230.3436,27793.3859,359.8071,50538.6702,870.0827,1380.0,0.0,142.3034,0.0,92.6446,0.0,8833.0,23191.6667,32894.7493,1614.9481,34509.6974,16028.9728
