Electrolyzer_Capacity_MW,Battery_Capacity_MWh,Battery_Power_MW,H2_Storage_Capacity_kg,H2_Constant_Sales_Rate_kg_hr,pIES_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pAuxiliary_MW,H2_Storage_Level_kg,H2_from_Storage_kg_hr,H2_to_Storage_Input_kg_hr,"Electrolyzer_Status(0=off,1=on)","Electrolyzer_Startup(0=no,1=yes)","Electrolyzer_Shutdown(0=no,1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,Battery_SOC_MWh,Battery_Charge_MW,Battery_Discharge_MW,Battery_Charge_Binary,Battery_Discharge_Binary,pGridPurchase_MW,pGridSale_MW,NSR_Electrolyzer_Bid_MW,SR_Electrolyzer_Bid_MW,ThirtyMin_Electrolyzer_Bid_MW,NSR_Battery_Bid_MW,SR_Battery_Bid_MW,ThirtyMin_Battery_Bid_MW,NSR_Turbine_Bid_MW,SR_Turbine_Bid_MW,ThirtyMin_Turbine_Bid_MW,Total_NSR_Bid_MW,Total_SR_Bid_MW,Total_ThirtyMin_Bid_MW,NSR_Electrolyzer_Deployed_MW,SR_Electrolyzer_Deployed_MW,ThirtyMin_Electrolyzer_Deployed_MW,NSR_Battery_Deployed_MW,SR_Battery_Deployed_MW,ThirtyMin_Battery_Deployed_MW,NSR_Turbine_Deployed_MW,SR_Turbine_Deployed_MW,ThirtyMin_Turbine_Deployed_MW,EnergyPrice_LMP_USDperMWh,p_Spin10_ISONE,loc_Spin10_ISONE,winning_rate_Spin10_ISONE,deploy_factor_Spin10_ISONE,p_NSpin10_ISONE,loc_NSpin10_ISONE,winning_rate_NSpin10_ISONE,deploy_factor_NSpin10_ISONE,p_OR30_ISONE,loc_OR30_ISONE,winning_rate_OR30_ISONE,deploy_factor_OR30_ISONE,Revenue_Energy_USD,Revenue_Hydrogen_Sales_USD,Revenue_Hydrogen_Subsidy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_VOM_Battery_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_Fuel_NPP_USD,Cost_Fixed_OM_NPP_USD,Cost_HourlyOpex_NPP_USD,Cost_HourlyOpex_H2_Battery_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,9648.5789,0.0,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,150.0,0.0,0.0,0.0,0.0,0.0,12.9197,0.0,0.0,162.9197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.5478,5.442,0.0,0.4603,0.0,0.0,0.0,0.1487,0.0,0.0,0.0,0.1499,0.0,74485.4512,0.0,14230.3436,14230.3436,408.106,89123.9008,1229.0803,1380.0,0.0,142.3034,0.0,47.4345,0.0,12420.0,32609.589,46258.6694,1569.7379,47828.4073,41295.4935
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,9690.9346,4514.0988,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.4633,0.0,0.0,0.4594,0.0,0.0,0.0,0.1128,0.0,0.0,0.0,0.2537,0.0,47704.2704,13542.2963,14230.3436,27772.6399,0.0,75476.9102,1229.0803,1380.0,0.0,142.3034,0.0,92.5755,0.0,12420.0,32609.589,46258.6694,1614.8789,47873.5483,27603.3619
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,9733.2903,4514.0988,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5476,0.0,0.0,0.4622,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.2009,0.0,39577.153,13542.2963,14230.3436,27772.6399,0.0,67349.7928,1229.0803,1380.0,0.0,142.3034,0.0,92.5755,0.0,12420.0,32609.589,46258.6694,1614.8789,47873.5483,19476.2446
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,9775.646,4514.0988,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.8703,0.0,0.0,0.4795,0.0,0.0,0.0,0.1755,0.0,0.0,0.0,0.359,0.0,38881.7632,13542.2963,14230.3436,27772.6399,0.0,66654.4031,1229.0803,1380.0,0.0,142.3034,0.0,92.5755,0.0,12420.0,32609.589,46258.6694,1614.8789,47873.5483,18780.8548
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,9818.0017,4514.0988,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6665,0.0,0.0,0.2877,0.0,0.0,0.0,0.1438,0.0,0.0,0.0,0.1881,0.0,37645.8114,13542.2963,14230.3436,27772.6399,0.0,65418.4513,1229.0803,1380.0,0.0,142.3034,0.0,92.5755,0.0,12420.0,32609.589,46258.6694,1614.8789,47873.5483,17544.903
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,9860.3574,4514.0988,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.153,0.0,0.0,0.4347,0.0,0.0,0.0,0.1147,0.0,0.0,0.0,0.2548,0.0,37118.5965,13542.2963,14230.3436,27772.6399,0.0,64891.2364,1229.0803,1380.0,0.0,142.3034,0.0,92.5755,0.0,12420.0,32609.589,46258.6694,1614.8789,47873.5483,17017.6881
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,9902.7131,4514.0988,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4598,0.0,0.0,0.3938,0.0,0.0,0.0,0.2622,0.0,0.0,0.0,0.362,0.0,37433.5907,13542.2963,14230.3436,27772.6399,0.0,65206.2306,1229.0803,1380.0,0.0,142.3034,0.0,92.5755,0.0,12420.0,32609.589,46258.6694,1614.8789,47873.5483,17332.6823
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,9945.0688,4514.0988,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5192,0.0,0.0,0.4627,0.0,0.0,0.0,0.1209,0.0,0.0,0.0,0.3924,0.0,34414.4514,13542.2963,14230.3436,27772.6399,0.0,62187.0912,1229.0803,1380.0,0.0,142.3034,0.0,92.5755,0.0,12420.0,32609.589,46258.6694,1614.8789,47873.5483,14313.543
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,9987.4245,4514.0988,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6622,0.0,0.0,0.2923,0.0,0.0,0.0,0.1047,0.0,0.0,0.0,0.3392,0.0,34561.2707,13542.2963,14230.3436,27772.6399,0.0,62333.9106,1229.0803,1380.0,0.0,142.3034,0.0,92.5755,0.0,12420.0,32609.589,46258.6694,1614.8789,47873.5483,14460.3623
200.0,0.0,0.0,36630.9967,4514.0988,1026.7086,1229.0803,3610.0524,200.0,200.0,4743.4479,37.9476,2.3717,10029.7802,4514.0988,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2781,0.0,0.0,0.4237,0.0,0.0,0.0,0.1078,0.0,0.0,0.0,0.1969,0.0,36220.3292,13542.2963,14230.3436,27772.6399,0.0,63992.969,1229.0803,1380.0,0.0,142.3034,0.0,92.5755,0.0,12420.0,32609.589,46258.6694,1614.8789,47873.5483,16119.4207
