HourOfYear,Price ($/MWh)
1,32.152999072192166
2,22.811469270549743
3,20.401413375289188
4,18.219361195595003
5,29.98720307796834
6,39.230897039601196
7,48.91582369165635
8,43.38530562766837
9,55.509353158824325
10,62.59418050824245
11,54.8249852356994
12,38.55293951014285
13,60.115093524280084
14,43.131842918354266
15,55.93554265941905
16,62.23557555970971
17,74.79907005866038
18,63.50895348773745
19,58.303347508525846
20,57.91235396767506
21,61.42452264358438
22,49.43985825542563
23,31.0083081038639
24,33.51400484433704
25,22.799508986542627
26,22.491069746405543
27,25.654474133073656
28,25.112986591696544
29,32.175885640161766
30,41.4993966250603
31,43.31649782692085
32,48.35453570372642
33,51.83945415302287
34,65.37980342439243
35,45.7342430264967
36,39.2739478019941
37,47.062191542913496
38,45.17278435072015
39,43.20259321580592
40,62.83966812989515
41,178.49071342098202
42,75.37944973627474
43,57.969336602901286
44,70.63909442031557
45,59.67007162948628
46,48.5301542745328
47,42.344235085415924
48,30.608962324206548
49,22.958276484921093
50,15.878010725987664
51,21.218880914237477
52,16.78145968104748
53,26.26182283726152
54,31.64072743011417
55,53.851512055372666
56,40.26225407783545
57,58.667798924780485
58,67.42085899641684
59,52.72853941122351
60,51.807045508934515
61,55.48413733351527
62,46.38615117244854
63,54.20030050572656
64,56.088885479435255
65,62.39297687032165
66,76.86584059450183
67,84.60111142673563
68,60.92274023382613
69,34.30793404616885
70,45.763923536205574
71,39.61318102575108
72,34.50593260625655
73,23.744879401051364
74,21.77936644995988
75,24.275583287855355
76,21.452834001691123
77,20.29544608998054
78,87.52712658133001
79,34.02985098339556
80,58.188806370485544
81,52.10601512788066
82,64.99078504845518
83,60.7822670892633
84,54.40858612551955
85,36.58676104489365
86,41.05460611366761
87,47.903042640904175
88,65.2356201122057
89,49.146105791529976
90,59.99388233992606
91,67.00318382603318
92,49.2603606901656
93,50.69191742470558
94,47.5793009105752
95,34.34031619129297
96,30.524906585425352
97,28.545217518475734
98,20.159353731905153
99,22.425621657050584
100,22.039959362813082
101,31.01142882520533
102,24.935465208469758
103,42.35284618461313
104,50.30839858740447
105,52.26423997831499
106,67.70844070953468
107,55.154940580933605
108,43.82575935532746
109,31.886952508466784
110,49.82188295420244
111,49.02012424235512
112,41.66551515595571
113,66.72947597449478
114,66.05429326404047
115,45.88924129863071
116,64.88638363210656
117,60.22303023826755
118,39.6419131725787
119,40.919134980118145
120,23.493623155455964
121,27.162096332302333
122,12.857136309932283
123,19.39779705843155
124,11.81014619304506
125,17.4490448500589
126,21.629386063623116
127,34.15239858544187
128,38.16750033358066
129,45.962557544520735
130,44.125328132650964
131,42.9912197741276
132,25.814926830121994
133,34.236555369103385
134,32.5481855052643
135,52.838313114640854
136,47.4362903612212
137,47.75804892007796
138,54.63786846776406
139,43.67389829661855
140,37.37466711872606
141,30.662221356988645
142,30.524461249760286
143,31.688892480942915
144,27.59681543286687
145,14.926421308302478
146,14.969460954746697
147,13.995396280411596
148,12.37545454234342
149,17.735751231303432
150,20.892417972001144
151,30.426583240554965
152,36.30138153838991
153,36.65403192470678
154,30.699145091256316
155,30.69399360820018
156,34.32556062134396
157,29.203628166039138
158,31.41510174405532
159,30.35454474160736
160,34.950084782987695
161,39.61577488652434
162,210.7822496171337
163,25.65619288837855
164,37.35775642287812
165,40.51576911885747
166,24.032515076547302
167,27.240210936963813
168,16.759673564063007
169,26.564602573558044
170,16.682421414278895
171,19.51817796841557
172,21.20509441499554
173,27.5397631217686
174,27.777895268602887
175,43.123748678281764
176,49.126341526532464
177,74.89513009043775
178,66.495571570217
179,43.73017442953609
180,36.79025294010113
181,52.937908098520744
182,43.99676632797439
183,53.755298722672215
184,57.34996365881068
185,66.50191933728448
186,69.87599719063653
187,69.160170441057
188,58.34076304668286
189,52.56244691128151
190,49.036930349296185
191,41.71884896831783
192,30.698229504594952
193,24.901887506652645
194,26.350017174706323
195,19.65982871913931
196,24.211729204669115
197,30.742586265740595
198,51.51327831483939
199,36.624361751702885
200,48.75798306619738
201,61.13973252838351
202,61.52249774955007
203,58.16513180237492
204,35.88153150965374
205,42.983159983540425
206,31.44269208768455
207,52.54267389846574
208,44.69080312039528
209,73.35744143567835
210,63.55630368775111
211,83.56242025771199
212,61.77794576110742
213,50.11563200450903
214,43.030474853371956
215,37.433053119908735
216,31.46661446246726
217,28.379236896562446
218,21.09993684016213
219,26.44741863160888
220,18.87991639445378
221,29.176280267167446
222,37.87093905306407
223,38.476305491461495
224,51.70903606702142
225,183.22895483935133
226,50.85123899656005
227,43.53107699866269
228,43.88379169744747
229,43.524290534144654
230,45.75589358316566
231,60.08191629567221
232,64.04621891479619
233,75.90067226502822
234,72.94159762303497
235,61.63235946704677
236,59.92919119479147
237,51.927749835283244
238,44.562041487552236
239,47.02941754293078
240,30.41346598077361
241,29.16027712294006
242,21.64844845734764
243,22.126111288205998
244,25.79678895165215
245,32.084321057074426
246,42.242170664810764
247,39.345283986846866
248,48.71730292238804
249,63.365671704059096
250,48.98413181623431
251,43.20393418689455
252,54.94675807531455
253,48.52820529133964
254,48.00137803661306
255,64.48280758666054
256,48.57823266581417
257,61.50916976368897
258,73.8767169850277
259,70.13279542148024
260,62.6492878331846
261,41.953232189305716
262,51.66610734622211
263,38.51461295644043
264,27.247551996003065
265,36.99865545689327
266,20.070983666214808
267,13.445311265585637
268,25.698230275729507
269,31.722295001556787
270,33.87531121572251
271,49.85297312800417
272,37.54544795949001
273,61.43531278910132
