HourOfYear,Price ($/MWh)
1,23.95141154796232
2,19.260270827922884
3,19.95083175775544
4,22.05942222938137
5,26.75137008134689
6,41.058531645265674
7,47.021926164566864
8,50.98087056329463
9,64.74394700790211
10,47.5743109728156
11,50.08831584944381
12,44.77156772466561
13,36.94526446520296
14,47.93997044670749
15,41.634010017901815
16,56.19880317137426
17,80.95028660821629
18,72.61996017070865
19,64.8261347469318
20,50.49970675053409
21,49.19869302028314
22,47.28715710238445
23,38.984914714028015
24,33.993043933057436
25,26.28817262735968
26,62.72696862604263
27,22.64132209619357
28,18.6129721973171
29,31.239529725004207
30,31.941623008519834
31,42.37208301794712
32,52.2986240303017
33,47.966377910031014
34,62.59336477744678
35,54.85613512140301
36,49.92208378489864
37,48.33191758088786
38,35.32202205568684
39,33.11126033828253
40,64.13074325309414
41,70.61929269445811
42,72.4332180299292
43,57.95600897400075
44,55.865416906531635
45,48.93434333651043
46,50.29397726315155
47,48.70842930626496
48,36.80480973241824
49,36.87585142769665
50,25.4118023204787
51,19.714329157424448
52,21.37491155097104
53,27.055782640577466
54,40.300625407999966
55,42.25216484260115
56,45.47760796229699
57,65.99859313479816
58,50.472925879019996
59,65.00428432226242
60,42.62190721370966
61,50.04500403905617
62,47.24535906277452
63,63.753531469843615
64,61.26381367614321
65,76.55879639419715
66,88.52563255238783
67,81.65259322784067
68,59.43146391905141
69,50.131924246439695
70,42.77637668959639
71,37.376437009578
72,32.11757192370072
73,32.410710608703596
74,18.230101707046288
75,16.91210802096579
76,23.584970036963483
77,30.647950094600724
78,35.11032100507139
79,50.20958308548624
80,42.3533237477469
81,59.199443456038374
82,63.20099543954538
83,51.7968631973772
84,46.17619436707849
85,48.33721786783369
86,49.799296039002705
87,44.31928547708278
88,54.53519313891046
89,76.89259291375006
90,70.8018031748685
91,48.22223937320584
92,62.7857291531559
93,51.01071291952559
94,35.16091482240628
95,48.457766762224765
96,30.958764785980467
97,24.633224969851646
98,23.241871268770385
99,19.911369811573696
100,21.847393230852198
101,25.638240952415906
102,41.70580769680449
103,127.1703960728677
104,65.98593683896064
105,61.19886315821719
106,47.49104246030116
107,41.02427730942454
108,34.552146251119886
109,55.17718873376011
110,47.02870849524902
111,45.45618052512009
112,67.08521851486434
113,74.75690396784344
114,64.50677238302207
115,74.73070592196565
116,53.77360681458364
117,40.58910755052453
118,41.06857935074755
119,38.72175690248854
120,36.036398617140534
121,18.343644965602007
122,12.67004433564381
123,18.933221163756393
124,16.19631601373896
125,23.894306393654645
126,24.331687324251007
127,33.46388786219564
128,40.87704331807675
129,45.875357429462845
130,35.11458750326049
131,39.82356402464056
132,39.35943954936472
133,30.532246256010488
134,25.714634834260522
135,41.66578290277734
136,29.80450108084143
137,32.819776693496024
138,61.62223111708596
139,44.683210375427315
140,45.523238838612606
141,29.60193153502877
142,32.18406196214442
143,27.435783413419934
144,20.050775516266487
145,15.82903684940286
146,8.187334696442825
147,15.45751537912458
148,13.98716371594377
149,19.027796202771256
150,20.753091989192026
151,20.86296815271957
152,34.365181210181966
153,29.580135130749465
154,37.99309964959904
155,25.102789377057686
156,31.164132440159207
157,29.602693868128164
158,32.029050064741305
159,47.92632872394946
160,27.516726971527557
161,112.24388582847595
162,48.33404816478926
163,42.12147550563104
164,47.53112764527686
165,34.73197106375678
166,27.89888092972156
167,34.71229802882219
168,70.72481289957709
169,26.924223189812842
170,20.273811298624363
171,22.64174441313949
172,14.36182491028147
173,30.418019109020985
174,32.93220045488748
175,40.147573121437375
176,46.36419305282671
177,61.872888429635466
178,56.96651762829914
179,56.123489433028375
180,50.88750946862496
181,42.039230487104724
182,50.05893867834064
183,67.29132425445935
184,51.21186346510788
185,83.439359757641
186,89.62695296295593
187,62.19149810308715
188,59.313531864061744
189,46.61709682672993
190,41.20277750383256
191,49.18939249576449
192,36.65437487718507
193,33.21419955697973
194,22.81103513971429
195,25.73948514096142
196,28.839082988517664
197,17.52413479399813
198,33.83593720042088
199,36.63181643400367
200,31.227058397158668
201,54.12522155962116
202,48.242802015798304
203,53.215613036425275
204,38.64502840944297
205,48.95193828605592
206,47.8392787962516
207,57.97357163563168
208,60.4821869228898
209,60.3717601192579
210,85.83971750384138
211,68.52578635518297
212,51.268697998056766
213,48.97390730897945
214,41.18753519616015
215,42.20426317129985
216,22.74653135502588
217,29.973185628936957
218,21.897580872040123
219,25.81928219078023
220,22.649171503501428
221,30.151254811749773
222,31.179741998288776
223,51.224338726926455
224,48.88742669745249
225,62.17656658320142
226,40.46782929832362
227,39.10545253013428
228,55.396222641327505
229,47.8461749221092
230,40.06192092103724
231,66.98407650259263
232,57.558951685356305
233,77.46106503470307
234,77.3463705830478
235,63.08995634911281
236,57.11371931617632
237,63.21748129541474
238,44.8294910738494
239,33.68072981509497
240,33.24586196418521
241,19.94337249286338
242,23.06355224655229
243,28.61879169981451
244,26.04680131559121
245,26.188823710574294
246,39.072175226397405
247,45.06597256157609
248,58.423648576487835
249,48.46228427716441
250,45.39003757164603
251,42.09169707022081
252,53.22123808749701
