Electrolyzer_Capacity_MW,Battery_Capacity_MWh,Battery_Power_MW,H2_Storage_Capacity_kg,H2_Constant_Sales_Rate_kg_hr,pIES_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pAuxiliary_MW,H2_Storage_Level_kg,H2_from_Storage_kg_hr,H2_to_Storage_Input_kg_hr,"Electrolyzer_Status(0=off,1=on)","Electrolyzer_Startup(0=no,1=yes)","Electrolyzer_Shutdown(0=no,1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,Battery_SOC_MWh,Battery_Charge_MW,Battery_Discharge_MW,Battery_Charge_Binary,Battery_Discharge_Binary,pGridPurchase_MW,pGridSale_MW,NSR_Electrolyzer_Bid_MW,RegDown_Electrolyzer_Bid_MW,RegUp_Electrolyzer_Bid_MW,SR_Electrolyzer_Bid_MW,ThirtyMin_Electrolyzer_Bid_MW,NSR_Battery_Bid_MW,RegDown_Battery_Bid_MW,RegUp_Battery_Bid_MW,SR_Battery_Bid_MW,ThirtyMin_Battery_Bid_MW,NSR_Turbine_Bid_MW,RegDown_Turbine_Bid_MW,RegUp_Turbine_Bid_MW,SR_Turbine_Bid_MW,ThirtyMin_Turbine_Bid_MW,Total_NSR_Bid_MW,Total_RegDown_Bid_MW,Total_RegUp_Bid_MW,Total_SR_Bid_MW,Total_ThirtyMin_Bid_MW,NSR_Electrolyzer_Deployed_MW,RegDown_Electrolyzer_Deployed_MW,RegUp_Electrolyzer_Deployed_MW,SR_Electrolyzer_Deployed_MW,ThirtyMin_Electrolyzer_Deployed_MW,NSR_Battery_Deployed_MW,RegDown_Battery_Deployed_MW,RegUp_Battery_Deployed_MW,SR_Battery_Deployed_MW,ThirtyMin_Battery_Deployed_MW,NSR_Turbine_Deployed_MW,RegDown_Turbine_Deployed_MW,RegUp_Turbine_Deployed_MW,SR_Turbine_Deployed_MW,ThirtyMin_Turbine_Deployed_MW,EnergyPrice_LMP_USDperMWh,p_RegUp_NYISO,loc_RegUp_NYISO,winning_rate_RegUp_NYISO,mileage_factor_RegUp_NYISO,performance_factor_RegUp_NYISO,deploy_factor_RegUp_NYISO,p_RegDown_NYISO,loc_RegDown_NYISO,winning_rate_RegDown_NYISO,mileage_factor_RegDown_NYISO,performance_factor_RegDown_NYISO,deploy_factor_RegDown_NYISO,p_Spin10_NYISO,loc_Spin10_NYISO,winning_rate_Spin10_NYISO,deploy_factor_Spin10_NYISO,p_NSpin10_NYISO,loc_NSpin10_NYISO,winning_rate_NSpin10_NYISO,deploy_factor_NSpin10_NYISO,p_Res30_NYISO,loc_Res30_NYISO,winning_rate_Res30_NYISO,deploy_factor_Res30_NYISO,Revenue_Energy_USD,Revenue_Hydrogen_Sales_USD,Revenue_Hydrogen_Subsidy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_VOM_Battery_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_Fuel_NPP_USD,Cost_Fixed_OM_NPP_USD,Cost_HourlyOpex_NPP_USD,Cost_HourlyOpex_H2_Battery_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9648.5789,0.0,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5152,7.307,0.0,0.75,11.3757,0.9343,0.5373,7.307,0.0,0.75,11.3757,0.9343,0.0969,4.965,0.0,0.2763,0.0,4.601,0.0,0.2187,0.0,4.145,0.0,0.356,0.0,23713.8882,0.0,14230.3435,14230.3435,366.2114,38310.4432,870.0827,1380.0,0.0,142.3034,0.0,47.4345,0.0,8833.0,23191.6667,32894.7493,1569.7379,34464.4873,3845.9559
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9677.4917,4527.2727,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5176,7.307,0.0,0.9036,13.7467,0.9781,0.5558,7.307,0.0,0.9036,13.7467,0.9781,0.1157,4.965,0.0,0.4041,0.0,4.601,0.0,0.2045,0.0,4.145,0.0,0.2108,0.0,23715.4907,13581.8182,14230.3435,27812.1617,475.4909,52003.1434,870.0827,1380.0,0.0,142.3034,0.0,92.7072,0.0,8833.0,23191.6667,32894.7493,1615.0106,34509.76,17493.3834
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9706.4046,4527.2727,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3288,7.307,0.0,0.7477,12.967,0.9348,0.5705,7.307,0.0,0.7477,12.967,0.9348,0.1296,4.965,0.0,0.4163,0.0,4.601,0.0,0.154,0.0,4.145,0.0,0.2102,0.0,22254.005,13581.8182,14230.3435,27812.1617,454.4636,50520.6303,870.0827,1380.0,0.0,142.3034,0.0,92.7072,0.0,8833.0,23191.6667,32894.7493,1615.0106,34509.76,16010.8703
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9735.3174,4527.2727,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6388,3.0,0.0,0.9531,11.3636,0.9476,0.5912,3.0,0.0,0.9531,11.3636,0.9476,0.1503,2.485,0.0,0.4546,0.0,2.485,0.0,0.2474,0.0,2.485,0.0,0.3419,0.0,21793.2844,13581.8182,14230.3435,27812.1617,245.0367,49850.4828,870.0827,1380.0,0.0,142.3034,0.0,92.7072,0.0,8833.0,23191.6667,32894.7493,1615.0106,34509.76,15340.7228
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9764.2302,4527.2727,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4704,3.0,0.0,0.8762,14.471,0.9589,0.6059,3.0,0.0,0.8762,14.471,0.9589,0.165,2.485,0.0,0.4768,0.0,2.485,0.0,0.2397,0.0,2.485,0.0,0.1047,0.0,20345.42,13581.8182,14230.3435,27812.1617,247.2133,48404.795,870.0827,1380.0,0.0,142.3034,0.0,92.7072,0.0,8833.0,23191.6667,32894.7493,1615.0106,34509.76,13895.035
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9793.1431,4527.2727,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.896,4.59,0.0,0.7082,13.3176,0.9208,0.6186,4.59,0.0,0.7082,13.3176,0.9208,0.1781,2.53,0.0,0.3246,0.0,2.53,0.0,0.1776,0.0,2.53,0.0,0.2744,0.0,21297.3087,13581.8182,14230.3435,27812.1617,209.1151,49318.5856,870.0827,1380.0,0.0,142.3034,0.0,92.7072,0.0,8833.0,23191.6667,32894.7493,1615.0106,34509.76,14808.8256
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9822.0559,4527.2727,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6452,6.34,0.0,0.7807,14.3575,1.0,0.6372,6.34,0.0,0.7807,14.3575,1.0,0.1971,2.503,0.0,0.2128,0.0,2.503,0.0,0.2999,0.0,2.503,0.0,0.3325,0.0,21129.8468,13581.8182,14230.3435,27812.1617,255.679,49197.6875,870.0827,1380.0,0.0,142.3034,0.0,92.7072,0.0,8833.0,23191.6667,32894.7493,1615.0106,34509.76,14687.9275
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9850.9687,4527.2727,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.186,5.5,0.0,0.712,12.5473,0.9174,0.6356,5.5,0.0,0.712,12.5473,0.9174,0.1956,4.0,0.0,0.4283,0.0,4.0,0.0,0.2194,0.0,4.0,0.0,0.141,0.0,18152.3901,13581.8182,14230.3435,27812.1617,360.498,46325.0499,870.0827,1380.0,0.0,142.3034,0.0,92.7072,0.0,8833.0,23191.6667,32894.7493,1615.0106,34509.76,11815.2899
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9879.8816,4527.2727,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0736,5.5,0.0,0.7429,11.6824,0.9206,0.6333,5.5,0.0,0.7429,11.6824,0.9206,0.1933,4.2,0.0,0.2081,0.0,4.2,0.0,0.1484,0.0,4.2,0.0,0.1957,0.0,19412.7613,13581.8182,14230.3435,27812.1617,239.1136,47464.0366,870.0827,1380.0,0.0,142.3034,0.0,92.7072,0.0,8833.0,23191.6667,32894.7493,1615.0106,34509.76,12954.2766
200.0,0.0,0.0,30090.9312,4527.2727,667.711,870.0827,2498.0524,200.0,200.0,4743.4478,37.9476,2.3717,9908.7944,4527.2727,4743.4478,1.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,667.711,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2173,13.2173,0.0,0.0,0.0,13.2173,13.2173,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9468,5.0,0.0,0.7984,12.0788,0.9351,0.6363,5.0,0.0,0.7984,12.0788,0.9351,0.1961,4.0,0.0,0.4238,0.0,4.0,0.0,0.2162,0.0,4.0,0.0,0.1533,0.0,20663.5175,13581.8182,14230.3435,27812.1617,359.8071,48835.4863,870.0827,1380.0,0.0,142.3034,0.0,92.7072,0.0,8833.0,23191.6667,32894.7493,1615.0106,34509.76,14325.7263
