Electrolyzer_Capacity_MW,Battery_Capacity_MWh,Battery_Power_MW,H2_Storage_Capacity_kg,H2_Constant_Sales_Rate_kg_hr,pIES_MW,pTurbine_MW,qSteam_Turbine_MWth,pElectrolyzer_MW,pElectrolyzerSetpoint_MW,mHydrogenProduced_kg_hr,qSteam_Electrolyzer_MWth,pAuxiliary_MW,H2_Storage_Level_kg,H2_from_Storage_kg_hr,H2_to_Storage_Input_kg_hr,"Electrolyzer_Status(0=off,1=on)","Electrolyzer_Startup(0=no,1=yes)","Electrolyzer_Shutdown(0=no,1=yes)",DegradationState_Units,pElectrolyzerRampPos_MW,pElectrolyzerRampNeg_MW,qSteamElectrolyzerRampPos_MWth,qSteamElectrolyzerRampNeg_MWth,Battery_SOC_MWh,Battery_Charge_MW,Battery_Discharge_MW,Battery_Charge_Binary,Battery_Discharge_Binary,pGridPurchase_MW,pGridSale_MW,NSR_Electrolyzer_Bid_MW,SR_Electrolyzer_Bid_MW,ThirtyMin_Electrolyzer_Bid_MW,NSR_Battery_Bid_MW,SR_Battery_Bid_MW,ThirtyMin_Battery_Bid_MW,NSR_Turbine_Bid_MW,SR_Turbine_Bid_MW,ThirtyMin_Turbine_Bid_MW,Total_NSR_Bid_MW,Total_SR_Bid_MW,Total_ThirtyMin_Bid_MW,NSR_Electrolyzer_Deployed_MW,SR_Electrolyzer_Deployed_MW,ThirtyMin_Electrolyzer_Deployed_MW,NSR_Battery_Deployed_MW,SR_Battery_Deployed_MW,ThirtyMin_Battery_Deployed_MW,NSR_Turbine_Deployed_MW,SR_Turbine_Deployed_MW,ThirtyMin_Turbine_Deployed_MW,EnergyPrice_LMP_USDperMWh,p_Spin10_ISONE,loc_Spin10_ISONE,winning_rate_Spin10_ISONE,deploy_factor_Spin10_ISONE,p_NSpin10_ISONE,loc_NSpin10_ISONE,winning_rate_NSpin10_ISONE,deploy_factor_NSpin10_ISONE,p_OR30_ISONE,loc_OR30_ISONE,winning_rate_OR30_ISONE,deploy_factor_OR30_ISONE,Revenue_Energy_USD,Revenue_Hydrogen_Sales_USD,Revenue_Hydrogen_Subsidy_USD,Revenue_Hydrogen_USD,Revenue_Ancillary_USD,Revenue_Total_USD,Cost_VOM_Turbine_USD,Cost_VOM_Electrolyzer_USD,Cost_VOM_Battery_USD,Cost_Water_USD,Cost_Ramping_USD,Cost_Storage_Cycle_USD,Cost_Startup_USD,Cost_Fuel_NPP_USD,Cost_Fixed_OM_NPP_USD,Cost_HourlyOpex_NPP_USD,Cost_HourlyOpex_H2_Battery_USD,Cost_HourlyOpex_Total_USD,Profit_Hourly_USD
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9648.5789,0.0,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,150.0,0.0,0.0,0.0,0.0,0.0,13.8121,0.0,0.0,163.8121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2254,5.442,0.0,0.4603,0.0,0.0,0.0,0.1487,0.0,0.0,0.0,0.1499,0.0,56946.3686,0.0,14230.3436,14230.3436,410.3417,71587.0539,1336.1879,1380.0,0.0,142.3034,0.0,47.4345,0.0,13500.0,35445.2055,50281.3933,1569.7379,51851.1312,19735.9226
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9655.9149,4548.4181,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1669,0.0,0.0,0.4594,0.0,0.0,0.0,0.1128,0.0,0.0,0.0,0.2537,0.0,36471.35,13645.2543,14230.3436,27875.5979,0.0,64346.948,1336.1879,1380.0,0.0,142.3034,0.0,92.9187,0.0,13500.0,35445.2055,50281.3933,1615.2221,51896.6154,12450.3325
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9663.2508,4548.4181,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6868,0.0,0.0,0.4622,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.2009,0.0,30257.9243,13645.2543,14230.3436,27875.5979,0.0,58133.5222,1336.1879,1380.0,0.0,142.3034,0.0,92.9187,0.0,13500.0,35445.2055,50281.3933,1615.2221,51896.6154,6236.9068
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9670.5867,4548.4181,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.2179,0.0,0.0,0.4795,0.0,0.0,0.0,0.1755,0.0,0.0,0.0,0.359,0.0,29726.2779,13645.2543,14230.3436,27875.5979,0.0,57601.8758,1336.1879,1380.0,0.0,142.3034,0.0,92.9187,0.0,13500.0,35445.2055,50281.3933,1615.2221,51896.6154,5705.2604
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9677.9227,4548.4181,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3845,0.0,0.0,0.2877,0.0,0.0,0.0,0.1438,0.0,0.0,0.0,0.1881,0.0,28781.3555,13645.2543,14230.3436,27875.5979,0.0,56656.9535,1336.1879,1380.0,0.0,142.3034,0.0,92.9187,0.0,13500.0,35445.2055,50281.3933,1615.2221,51896.6154,4760.338
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9685.2586,4548.4181,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.029,0.0,0.0,0.4347,0.0,0.0,0.0,0.1147,0.0,0.0,0.0,0.2548,0.0,28378.2839,13645.2543,14230.3436,27875.5979,0.0,56253.8818,1336.1879,1380.0,0.0,142.3034,0.0,92.9187,0.0,13500.0,35445.2055,50281.3933,1615.2221,51896.6154,4357.2664
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9692.5946,4548.4181,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2414,0.0,0.0,0.3938,0.0,0.0,0.0,0.2622,0.0,0.0,0.0,0.362,0.0,28619.1064,13645.2543,14230.3436,27875.5979,0.0,56494.7044,1336.1879,1380.0,0.0,142.3034,0.0,92.9187,0.0,13500.0,35445.2055,50281.3933,1615.2221,51896.6154,4598.0889
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9699.9305,4548.4181,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2056,0.0,0.0,0.4627,0.0,0.0,0.0,0.1209,0.0,0.0,0.0,0.3924,0.0,26310.8836,13645.2543,14230.3436,27875.5979,0.0,54186.4815,1336.1879,1380.0,0.0,142.3034,0.0,92.9187,0.0,13500.0,35445.2055,50281.3933,1615.2221,51896.6154,2289.8661
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9707.2664,4548.4181,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3046,0.0,0.0,0.2923,0.0,0.0,0.0,0.1047,0.0,0.0,0.0,0.3392,0.0,26423.1314,13645.2543,14230.3436,27875.5979,0.0,54298.7293,1336.1879,1380.0,0.0,142.3034,0.0,92.9187,0.0,13500.0,35445.2055,50281.3933,1615.2221,51896.6154,2402.1139
200.0,0.0,0.0,15582.8198,4548.4181,1133.8161,1336.1879,3671.0524,200.0,200.0,4743.4479,37.9476,2.3717,9714.6024,4548.4181,4743.4479,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.8161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4233,0.0,0.0,0.4237,0.0,0.0,0.0,0.1078,0.0,0.0,0.0,0.1969,0.0,27691.5315,13645.2543,14230.3436,27875.5979,0.0,55567.1294,1336.1879,1380.0,0.0,142.3034,0.0,92.9187,0.0,13500.0,35445.2055,50281.3933,1615.2221,51896.6154,3670.514
